Zeit [s],Q_downhole [lpm]_s,Pint_downhole [MPa]
3887.673,8.902398848,6.705043
3887.723,8.901736782,6.672607
3887.773,8.900960044,6.793082
3887.823,8.900180691,6.813162
3887.873,8.89933746,6.821657
3887.923,8.898502585,6.834399
3887.973,8.897632447,6.725894
3888.023,8.896759917,6.657162
3888.073,8.895870881,6.657162
3888.123,8.894984113,6.779954
3888.173,8.894099033,6.815864
3888.223,8.893228169,6.814706
3888.273,8.892377801,6.826676
3888.323,8.891551965,6.763736
3888.373,8.89080434,6.654073
3888.423,8.890138184,6.695003
3888.473,8.889529755,6.796558
3888.523,8.888976994,6.81934
3888.573,8.888498141,6.81934
3888.623,8.888116131,6.820112
3888.673,8.887853873,6.827449
3888.723,8.887627402,6.704657
3888.773,8.887499397,6.669132
3888.823,8.887409198,6.788835
3888.873,8.887413498,6.812389
3888.923,8.887464835,6.825132
3888.973,8.887607568,6.822815
3889.023,8.887775024,6.7313
3889.073,8.888052587,6.7313
3889.123,8.888270334,6.647895
3889.173,8.88870447,6.720488
3889.223,8.888883453,6.800419
3889.273,8.889525602,6.811231
3889.323,8.889582441,6.828221
3889.373,8.890483463,6.759875
3889.423,8.890373264,6.676855
3889.473,8.891539202,6.686122
3889.523,8.891259766,6.793082
3889.573,8.892579113,6.793082
3889.623,8.892313039,6.803508
3889.673,8.89350026,6.809686
3889.723,8.893669307,6.82127
3889.773,8.894605039,6.698865
3889.823,8.895181208,6.659479
3889.873,8.895974618,6.781498
3889.923,8.896682461,6.804666
3890.023,8.897456904,6.813548
3890.073,8.898203272,6.813548
3890.123,8.898979115,6.730528
3890.173,8.899728518,6.654845
3890.223,8.900504652,6.70234
3890.273,8.90122105,6.788835
3890.323,8.901986341,6.811617
3890.373,8.902653534,6.805439
3890.423,8.903446435,6.809686
3890.473,8.904039202,6.678013
3890.523,8.904874215,6.670291
3890.573,8.905311639,6.670291
3890.623,8.906271184,6.78536
3890.673,8.906392275,6.793855
3890.723,8.90767316,6.81432
3890.773,8.907225021,6.81432
3890.823,8.908931109,6.702726
3890.873,8.907935922,6.650598
3890.923,8.909986371,6.719716
3890.973,8.908664324,6.799647
3891.023,8.910916671,6.803508
3891.073,8.909333629,6.803508
3891.123,8.911753558,6.819726
3891.173,8.909902954,6.80235
3891.223,8.912424668,6.657162
3891.273,8.910120624,6.684964
3891.323,8.912563164,6.795013
3891.373,8.910093634,6.79733
3891.423,8.912534959,6.801577
3891.473,8.910138652,6.811231
3891.523,8.912406626,6.68033
3891.573,8.910198361,6.68033
3891.623,8.912149287,6.666815
3891.673,8.910247699,6.738251
3891.723,8.911663791,6.797716
3891.773,8.910036289,6.803508
3891.823,8.91090323,6.811617
3891.873,8.909632704,6.71238
3891.923,8.910188089,6.636697
3891.973,8.909163875,6.70736
3892.023,8.909468056,6.791152
3892.073,8.908636181,6.791152
3892.123,8.908715792,6.812775
3892.173,8.908066174,6.808528
3892.223,8.907920744,6.801191
3892.273,8.907407646,6.663726
3892.323,8.907109726,6.68535
3892.373,8.906687307,6.787676
3892.423,8.906327679,6.796558
3892.473,8.905965686,6.817409
3892.523,8.90556082,6.813548
3892.573,8.905261875,6.813548
3892.623,8.904812577,6.687281
3892.673,8.904594678,6.631677
3892.723,8.904084079,6.730528
3892.773,8.903985749,6.796944
3892.823,8.903360865,6.803894
3892.873,8.903480408,6.821657
3892.923,8.90267686,6.791538
3892.973,8.903044786,6.642489
3893.023,8.902059138,6.696934
3893.073,8.902664038,6.696934
3893.123,8.90151079,6.79231
3893.173,8.902338988,6.796171
3893.223,8.901033589,6.801577
3893.273,8.902092847,6.805825
3893.323,8.900677534,6.664499
3893.373,8.901954283,6.676469
3893.423,8.900469915,6.742498
3893.473,8.901876893,6.793082
3893.523,8.900365921,6.793855
3893.573,8.901837484,6.793855
3893.623,8.900344022,6.808142
3893.673,8.901830571,6.771845
3893.723,8.900411308,6.632063
3893.773,8.901896913,6.716627
3893.823,8.900615847,6.783429
3893.873,8.902071737,6.805439
3893.923,8.900927294,6.801964
3893.973,8.902315701,6.782657
3894.023,8.901293765,6.63438
3894.073,8.902604836,6.63438
3894.123,8.90170688,6.700023
3894.173,8.902925219,6.762191
3894.223,8.902172174,6.795013
3894.273,8.903273664,6.807369
3894.323,8.902703974,6.80235
3894.373,8.903685496,6.667974
3894.423,8.903274209,6.622409
3894.473,8.904156385,6.737479
3894.523,8.90383586,6.793082
3894.573,8.904675467,6.793082
3894.623,8.904375592,6.798102
3894.673,8.905233083,6.806983
3894.723,8.90488029,6.76528
3894.773,8.90576951,6.632063
3894.823,8.905367192,6.721261
3894.873,8.906295371,6.79231
3894.923,8.905854866,6.793082
3894.973,8.906833457,6.800419
3895.023,8.90629471,6.794241
3895.073,8.907385556,6.794241
3895.123,8.906668954,6.640944
3895.173,8.907956737,6.640172
3895.223,8.90693687,6.758716
3895.273,8.908393213,6.796558
3895.323,8.907070906,6.797716
3895.373,8.908764242,6.795013
3895.423,8.90722419,6.750993
3895.473,8.909116152,6.632449
3895.523,8.90735621,6.73632
3895.573,8.909449502,6.73632
3895.623,8.907456439,6.789607
3895.673,8.909760797,6.800033
3895.723,8.907425102,6.801964
3895.773,8.909792802,6.774934
3895.823,8.907137489,6.636697
3895.873,8.909797617,6.70929
3895.923,8.90690247,6.767983
3895.973,8.909821258,6.795013
3896.023,8.906690673,6.809686
3896.073,8.909838748,6.809686
3896.123,8.906505143,6.789221
3896.173,8.909781893,6.722033
3896.223,8.906151507,6.628588
3896.273,8.909471995,6.754855
3896.323,8.905631062,6.786132
3896.373,8.90922846,6.803122
3896.423,8.905220044,6.814706
3896.473,8.909038467,6.756399
3896.523,8.904874324,6.630518
3896.573,8.908850234,6.630518
3896.623,8.904585462,6.728983
3896.673,8.908495833,6.781498
3896.723,8.904010995,6.796171
3896.773,8.908055205,6.803122
3896.823,8.903526355,6.787676
3896.873,8.907753519,6.6394
3896.923,8.90318521,6.644805
3896.973,8.907480104,6.761419
3897.023,8.902912256,6.799647
3897.073,8.907176653,6.799647
3897.123,8.90267744,6.798488
3897.173,8.906633679,6.808914
3897.223,8.902076081,6.727825
3897.273,8.906103147,6.627429
3897.323,8.901677675,6.750607
3897.373,8.905706559,6.78536
3897.423,8.901380694,6.802736
3897.473,8.905287564,6.801964
3897.523,8.901102018,6.748677
3897.573,8.904795678,6.748677
3897.623,8.900809765,6.627815
3897.673,8.904109576,6.668746
3897.723,8.900260166,6.777251
3897.773,8.903475353,6.794627
3897.823,8.89986696,6.808914
3897.873,8.9029093,6.767211
3897.923,8.899509826,6.687281
3897.973,8.90228569,6.644805
3898.023,8.899126548,6.769528
3898.073,8.901591475,6.769528
3898.123,8.898692127,6.790379
3898.173,8.900830394,6.797716
3898.223,8.89816412,6.812775
3898.273,8.900161815,6.720102
3898.323,8.897722063,6.633221
3898.373,8.899544563,6.752538
3898.423,8.897296401,6.788835
3898.473,8.898923829,6.792696
3898.523,8.8968444,6.808142
3898.573,8.898322076,6.808142
3898.623,8.896333953,6.749449
3898.673,8.897781916,6.667974
3898.723,8.895773821,6.670291
3898.773,8.897380094,6.773003
3898.823,8.895360291,6.799647
3898.873,8.897304704,6.794241
3898.923,8.895166826,6.803122
3898.973,8.897209313,6.701182
3899.023,8.894957736,6.642103
3899.073,8.897026602,6.642103
3899.123,8.89469573,6.766053
3899.173,8.89676549,6.785746
3899.223,8.894438521,6.803508
3899.273,8.896508286,6.80235
3899.323,8.89422793,6.731686
3899.373,8.896194615,6.62936
3899.423,8.893996902,6.734389
3899.473,8.895782965,6.790379
3899.523,8.893726743,6.798488
3899.573,8.895309454,6.798488
3899.623,8.893425573,6.8093
3899.673,8.894859256,6.776865
3899.723,8.89318096,6.6394
3899.773,8.894552152,6.704271
3899.823,8.893111884,6.789993
3899.873,8.894385613,6.788835
3899.923,8.893269217,6.794241
3899.973,8.894369675,6.798102
3900.023,8.893842405,6.65137
3900.073,8.89473149,6.65137
3900.123,8.894838765,6.67338
3900.223,8.895579617,6.791538
3900.273,8.896119667,6.797716
3900.323,8.896937297,6.805825
3900.373,8.897761485,6.682647
3900.423,8.898755823,6.617776
3900.473,8.899827675,6.732459
3900.523,8.90104459,6.791538
3900.573,8.902373182,6.791538
3900.623,8.903848024,6.800033
3900.673,8.905461481,6.796558
3900.723,8.907263002,6.78729
3900.773,8.909261861,6.608895
3900.823,8.911468917,6.705429
3900.873,8.913891149,6.791538
3900.923,8.916545434,6.806211
3900.973,8.919448606,6.803122
3901.023,8.922622499,6.800805
3901.073,8.926092864,6.800805
3901.123,8.929856697,6.635152
3901.173,8.933885847,6.614301
3901.223,8.938373081,6.754855
3901.273,8.943392505,6.805053
3901.323,8.948994611,6.807756
3901.373,8.955267466,6.818567
3901.423,8.9623508,6.82127
3901.473,8.970470449,6.796944
3901.523,8.980019443,6.74829
3901.573,8.991760187,6.74829
3901.623,9.006284945,6.706201
3901.673,9.019726493,6.727439
3901.723,9.034812876,6.704657
3901.773,9.053056442,6.713538
3901.823,9.070016987,6.733617
3901.873,9.085298779,6.752538
3901.923,9.099810208,6.72937
3901.973,9.114153719,6.742498
3902.023,9.128880412,6.756399
3902.073,9.144670314,6.756399
3902.123,9.160217026,6.756785
3902.173,9.176681465,6.744043
3902.223,9.194543178,6.764122
3902.273,9.215874311,6.800033
3902.323,9.239528572,6.849072
3902.373,9.25816344,6.895023
3902.423,9.273906823,6.881508
3902.473,9.288211538,6.877646
3902.523,9.301836583,6.888072
3902.573,9.315300562,6.888072
3902.623,9.327475591,6.89232
3902.673,9.339770995,6.862587
3902.723,9.351514333,6.789993
3902.773,9.363046517,6.767983
3902.823,9.373553481,6.853706
3902.873,9.383322784,6.922438
3902.923,9.392562239,6.891161
3902.973,9.401427357,6.902745
3903.023,9.410055732,6.929389
3903.073,9.418572428,6.929389
3903.123,9.426593754,6.890003
3903.173,9.433448773,6.782657
3903.223,9.439459477,6.90429
3903.273,9.444796591,6.953716
3903.323,9.450114829,6.901587
3903.373,9.454904081,6.908538
3903.423,9.459170372,6.881508
3903.473,9.462984043,6.778795
3903.523,9.466401786,6.895023
3903.573,9.469467363,6.895023
3903.623,9.472200398,6.957191
3903.673,9.474695448,6.903904
3903.723,9.476964173,6.958349
3903.773,9.479001307,6.868765
3903.823,9.480862087,6.80428
3903.873,9.482486777,6.941359
3903.923,9.484013668,6.916646
3903.973,9.485279594,6.940201
3904.023,9.486559897,6.921666
3904.073,9.487529699,6.921666
3904.123,9.488639291,6.789607
3904.173,9.489417446,6.961052
3904.223,9.490421781,6.936726
3904.273,9.491070973,6.920894
3904.323,9.492013815,6.951785
3904.373,9.492589981,6.805825
3904.423,9.493518752,6.940201
3904.473,9.494089569,6.949468
3904.523,9.495036864,6.909696
3904.573,9.495685616,6.909696
3904.623,9.496675962,6.953329
3904.673,9.497506398,6.785746
3904.723,9.498590992,6.915488
3904.773,9.49963841,6.959508
3904.823,9.500871762,6.913171
3904.873,9.502152116,6.952557
3904.923,9.503585705,6.799647
3904.973,9.505118857,6.935181
3905.023,9.506799592,6.953716
3905.073,9.508611711,6.953716
3905.123,9.510583859,6.913943
3905.173,9.512754117,6.896953
3905.223,9.515122413,6.810459
3905.273,9.5177045,6.953329
3905.323,9.520509922,6.94831
3905.373,9.523553401,6.922825
3905.423,9.526436888,6.872241
3905.473,9.52954346,6.832082
3905.523,9.532904478,6.964527
3905.573,9.536521319,6.964527
3905.623,9.540301497,6.929775
3905.673,9.54416805,6.968003
3905.723,9.548445765,6.824746
3905.773,9.55323146,6.912013
3905.823,9.557848581,6.965686
3905.873,9.562226214,6.917419
3905.923,9.566405346,6.886914
3905.973,9.570417913,6.856409
3906.023,9.574893377,6.978428
3906.073,9.579798806,6.978428
3906.123,9.584309953,6.928617
3906.173,9.58878973,6.932092
3906.223,9.593214118,6.827062
3906.273,9.597604022,6.967617
3906.323,9.601960832,6.949082
3906.373,9.606294488,6.959894
3906.423,9.610616368,6.815864
3906.473,9.614939637,6.947151
3906.523,9.619281031,6.952943
3906.573,9.623417428,6.952943
3906.623,9.627404878,6.942904
3906.673,9.631510624,6.830924
3906.723,9.635718761,6.932478
3906.773,9.640055947,6.957191
3906.823,9.644537991,6.933636
3906.873,9.648556325,6.907379
3906.923,9.652147154,6.942518
3906.973,9.655375613,6.964527
3907.023,9.658680932,6.931706
3907.073,9.661492836,6.931706
3907.123,9.66395379,6.891934
3907.173,9.666279167,6.936339
3907.223,9.668273098,6.948696
3907.273,9.670316663,6.940201
3907.323,9.671816594,6.869538
3907.373,9.673700923,6.886914
3907.423,9.674755302,6.939042
3907.473,9.676431817,6.939429
3907.523,9.677428582,6.861429
3907.573,9.678939613,6.861429
3907.623,9.679916108,6.891161
3907.673,9.681183877,6.952171
3907.723,9.681999504,6.947151
3907.773,9.683126443,6.851389
3907.823,9.683785142,6.891934
3907.873,9.684777795,6.962983
3907.923,9.685426018,6.94831
3907.973,9.686361511,6.858726
3908.023,9.686877286,6.906993
3908.073,9.687778024,6.906993
3908.123,9.688094894,6.957577
3908.173,9.689070978,6.944062
3908.223,9.689114604,6.849458
3908.273,9.690274127,6.912013
3908.323,9.689951265,6.964914
3908.373,9.691350237,6.920894
3908.423,9.690657151,6.837488
3908.473,9.692220464,6.906607
3908.523,9.691261868,6.957963
3908.573,9.692866127,6.957963
3908.623,9.691817458,6.925528
3908.673,9.693387855,6.83131
3908.723,9.69231161,6.924369
3908.773,9.693798087,6.950627
3908.823,9.692706983,6.922438
3908.873,9.694104428,6.898112
3908.923,9.693002927,6.925914
3908.973,9.694314793,6.957577
3909.023,9.693209703,6.9263
3909.073,9.694455669,6.9263
3909.123,9.693380067,6.88228
3909.173,9.694600389,6.934023
3909.223,9.69352068,6.945993
3909.273,9.694733194,6.930161
3909.323,9.693620259,6.880349
3909.373,9.694852278,6.858726
3909.423,9.693689976,6.939042
3909.473,9.694956446,6.929389
3909.523,9.693748516,6.882666
3909.573,9.695051703,6.882666
3909.623,9.693847238,6.873399
3909.673,9.695198253,6.956805
3909.723,9.694027949,6.93827
3909.773,9.695377726,6.873399
3909.823,9.694283943,6.879191
3909.873,9.695581277,6.963755
3909.923,9.694628833,6.938656
3909.973,9.695802634,6.862587
3910.023,9.695081793,6.885755
3910.073,9.696019262,6.885755
3910.123,9.695687646,6.953716
3910.173,9.696362247,6.93325
3910.223,9.696376858,6.842508
3910.273,9.696847635,6.897726
3910.323,9.697037789,6.959508
3910.373,9.697434123,6.907379
3910.423,9.697694964,6.832468
3910.473,9.698062111,6.89927
3910.523,9.698336462,6.949854
3910.573,9.698663348,6.949854
3910.623,9.698936844,6.918577
3910.673,9.699220761,6.816637
3910.723,9.699508355,6.912013
3910.773,9.699709155,6.939815
3910.823,9.700027046,6.91124
3910.873,9.700087747,6.891161
3910.923,9.700490681,6.910854
3910.973,9.700319595,6.941745
3911.023,9.700889731,6.913943
3911.073,9.700369421,6.913943
3911.123,9.70112212,6.869924
3911.173,9.7003015,6.922438
3911.223,9.701234064,6.932478
3911.273,9.700132102,6.915488
3911.323,9.701213969,6.864132
3911.373,9.699873342,6.862201
3911.423,9.70104311,6.924755
3911.473,9.699544716,6.919735
3911.523,9.700646799,6.842508
3911.573,9.698969159,6.842508
3911.623,9.7000632,6.862201
3911.673,9.698273081,6.930933
3911.723,9.699441881,6.912399
3911.773,9.697519919,6.832468
3911.823,9.698749987,6.871468
3911.873,9.696742954,6.937884
3911.923,9.697989271,6.932864
3911.973,9.695965949,6.817409
3912.023,9.697144705,6.886914
3912.073,9.695033033,6.886914
3912.123,9.696365522,6.935567
3912.173,9.694071729,6.925141
3912.223,9.695721408,6.808142
3912.273,9.693096992,6.898498
3912.323,9.695186994,6.942131
3912.373,9.69237027,6.893478
3912.423,9.695190428,6.805825
3912.473,9.69207125,6.890389
3912.523,9.695133738,6.930547
3912.573,9.691894174,6.930547
3912.623,9.695132674,6.903904
3912.673,9.691942369,6.793468
3912.723,9.695163711,6.913943
3912.773,9.69208071,6.917419
3912.823,9.695174557,6.910082
3912.873,9.692257563,6.856023
3912.923,9.695146245,6.912399
3912.973,9.692441105,6.932092
3913.023,9.695088228,6.912013
3913.073,9.692684003,6.912013
3913.123,9.695121405,6.851389
3913.173,9.69299349,6.919349
3913.223,9.695178761,6.917805
3913.273,9.69327805,6.918577
3913.323,9.69523112,6.835557
3913.373,9.693522956,6.871468
3913.423,9.695271567,6.913557
3913.473,9.693723959,6.919349
3913.523,9.695313308,6.820498
3913.573,9.693935684,6.820498
3913.623,9.6954222,6.885369
3913.673,9.694146513,6.915102
3913.723,9.695549465,6.9263
3913.773,9.694313529,6.805825
3913.823,9.69566942,6.8873
3913.873,9.694432877,6.930547
3913.923,9.695762638,6.930933
3913.973,9.694502446,6.80235
3914.023,9.695815945,6.90429
3914.073,9.694552787,6.90429
3914.123,9.69587071,6.91626
3914.173,9.694597906,6.922052
3914.223,9.695884767,6.789993
3914.273,9.694605436,6.898498
3914.323,9.695833384,6.932864
3914.373,9.694574357,6.900429
3914.423,9.6957098,6.783043
3914.473,9.69450397,6.902745
3914.523,9.695502765,6.915874
3914.573,9.694388915,6.915874
3914.623,9.695291141,6.908924
3914.673,9.694302128,6.784973
3914.723,9.695089467,6.91433
3914.773,9.694241142,6.91124
3914.823,9.694920637,6.912785
3914.873,9.694224634,6.828607
3914.923,9.694816767,6.913943
3914.973,9.694266772,6.925528
3915.023,9.69477169,6.912399
3915.073,9.694375897,6.912399
3915.123,9.694829696,6.830152
3915.173,9.694648825,6.920894
3915.223,9.695005692,6.912399
3915.273,9.695108277,6.918577
3915.323,9.695396042,6.822815
3915.373,9.695637597,6.870696
3915.423,9.695918914,6.90429
3915.473,9.696226297,6.916646
3915.523,9.696469954,6.806597
3915.573,9.696838055,6.806597
3915.623,9.697032327,6.881508
3915.673,9.697490394,6.912013
3915.723,9.697548555,6.915874
3915.773,9.698176175,6.805439
3915.823,9.697956439,6.883052
3915.873,9.698903015,6.920508
3915.923,9.698243154,6.925141
3915.973,9.699581895,6.795399
3916.023,9.698304232,6.896953
3916.073,9.700036599,6.896953
3916.123,9.698299973,6.920894
3916.173,9.700381244,6.92128
3916.223,9.698240234,6.791538
3916.273,9.700600052,6.906607
3916.323,9.698119945,6.920894
3916.373,9.700694202,6.905448
3916.423,9.697949026,6.779181
3916.473,9.700570006,6.910468
3916.523,9.697514478,6.915102
3916.573,9.700296168,6.915102
3916.623,9.697104745,6.913557
3916.673,9.700022611,6.783429
3916.723,9.696723452,6.923597
3916.773,9.699698545,6.908924
3916.823,9.696369037,6.913557
3916.873,9.699320875,6.81934
3916.923,9.696046343,6.883052
3916.973,9.698772507,6.930547
3917.023,9.695361844,6.89232
3917.073,9.698136564,6.89232
3917.123,9.6948446,6.879191
3917.173,9.698137274,6.889617
3917.223,9.694740148,6.923211
3917.273,9.698168901,6.904676
3917.323,9.694711405,6.863746
3917.373,9.698166567,6.83131
3917.423,9.694722388,6.92128
3917.473,9.698009556,6.896181
3917.523,9.694558259,6.859884
3917.573,9.697779814,6.859884
3917.623,9.694508649,6.834399
3917.673,9.697581017,6.918963
3917.723,9.694495619,6.908151
3917.773,9.697350899,6.848686
3917.823,9.694482031,6.835171
3917.873,9.697084053,6.93325
3917.923,9.694448697,6.901973
3917.973,9.696769377,6.837102
3918.023,9.694388831,6.850617
3918.073,9.696518892,6.850617
3918.123,9.69439521,6.926686
3918.173,9.696296956,6.89927
3918.223,9.69439897,6.83633
3918.273,9.696075705,6.851775
3918.323,9.694384878,6.93132
3918.373,9.69586299,6.890775
3918.423,9.694349294,6.815864
3918.473,9.695679647,6.853706
3918.523,9.694338294,6.932864
3918.573,9.695587904,6.932864
3918.623,9.694366759,6.890389
3918.673,9.695545952,6.808142
3918.723,9.694397335,6.872627
3918.773,9.69553976,6.915488
3918.823,9.694424696,6.880349
3918.873,9.695568088,6.890003
3918.923,9.694447889,6.879963
3918.973,9.69563832,6.93132
3919.023,9.694508331,6.885755
3919.073,9.695800352,6.885755
3919.123,9.694607766,6.868765
3919.173,9.696023013,6.881122
3919.223,9.694712041,6.920894
3919.273,9.696283691,6.890775
3919.323,9.694815471,6.871082
3919.373,9.696566549,6.811617
3919.423,9.694916279,6.910468
3919.473,9.696856187,6.888844
3919.523,9.695050682,6.85834
3919.573,9.697225111,6.85834
3919.623,9.695246444,6.821657
3919.673,9.697642827,6.922438
3919.723,9.695450305,6.890003
3919.773,9.69807521,6.846755
3919.823,9.695651516,6.835557
3919.873,9.69850326,6.922052
3919.923,9.695848677,6.901201
3919.973,9.69886146,6.833627
3920.023,9.696001031,6.845983
3920.073,9.699241626,6.845983
3920.123,9.696257228,6.923211
3920.173,9.699645721,6.901201
3920.223,9.696537093,6.818181
3920.273,9.700035622,6.859112
3920.323,9.696823932,6.929389
3920.373,9.700397895,6.873785
3920.423,9.697110015,6.816251
3920.473,9.700599471,6.85332
3920.523,9.697222068,6.920508
3920.573,9.700744495,6.920508
3920.623,9.697468835,6.883052
3920.673,9.700891043,6.810459
3920.723,9.697764401,6.862973
3920.773,9.700998953,6.917419
3920.823,9.698085346,6.875716
3920.873,9.70105858,6.881894
3920.923,9.698408123,6.869151
3920.973,9.700944861,6.929389
3921.023,9.698591906,6.87533
3921.073,9.700773362,6.87533
3921.123,9.698880309,6.879963
3921.173,9.700587923,6.873013
3921.223,9.699205282,6.913943
3921.273,9.700361335,6.8873
3921.323,9.699541309,6.868379
3921.373,9.70009195,6.803508
3921.423,9.699866715,6.90931
3921.473,9.699777161,6.878805
3921.523,9.700174115,6.852548
3921.573,9.699444601,6.852548
3921.623,9.700467923,6.822815
3921.673,9.699123255,6.913943
3921.723,9.700747242,6.888844
3921.773,9.698828478,6.844439
3921.823,9.701006678,6.82629
3921.873,9.698570731,6.925914
3921.923,9.701140245,6.900429
3921.973,9.698145298,6.830538
3922.023,9.701191435,6.84135
3922.073,9.697830125,6.84135
3922.123,9.70127942,6.920122
3922.173,9.697598874,6.888458
3922.223,9.70134774,6.821657
3922.273,9.697423945,6.847142
3922.323,9.701378591,6.925528
3922.373,9.697294139,6.876874
3922.423,9.701176549,6.800805
3922.473,9.696853371,6.860656
3922.523,9.700938888,6.918577
3922.573,9.696591395,6.918577
3922.623,9.700756115,6.884211
3922.673,9.696404801,6.801577
3922.723,9.700547821,6.87726
3922.773,9.69625291,6.912785
3922.823,9.700292706,6.879963
3922.873,9.696122284,6.863746
3922.923,9.699857024,6.887686
3922.973,9.695778,6.915102
3923.023,9.699453266,6.884983
3923.073,9.695588426,6.884983
3923.123,9.699096311,6.851389
3923.173,9.695444316,6.887686
3923.223,9.698718778,6.90931
3923.273,9.695310484,6.891547
3923.323,9.698312394,6.839805
3923.373,9.695174914,6.833627
3923.423,9.697853073,6.899656
3923.473,9.695008544,6.888458
3923.523,9.697470256,6.828221
3923.573,9.694939783,6.828221
3923.623,9.697113766,6.840963
3923.673,9.694890505,6.903132
3923.723,9.696745361,6.89425
3923.773,9.694837973,6.805825
3923.823,9.696366702,6.852934
3923.873,9.694776451,6.920122
3923.923,9.695995061,6.909696
3923.973,9.694739475,6.803122
3924.023,9.69567178,6.867221
3924.073,9.694735708,6.867221
3924.123,9.695348849,6.916646
3924.173,9.694732225,6.907765
3924.223,9.695018506,6.791538
3924.273,9.69472389,6.880736
3924.323,9.694694116,6.920122
3924.373,9.694712436,6.883825
3924.423,9.694376027,6.786518
3924.473,9.694705433,6.885369
3924.523,9.694082556,6.91124
3924.573,9.694704736,6.91124
3924.623,9.693828166,6.895409
3924.673,9.694700327,6.777251
3924.723,9.693615645,6.903904
3924.773,9.694689322,6.903904
3924.823,9.693454892,6.890003
3924.873,9.694675991,6.837102
3924.923,9.693368971,6.902359
3924.973,9.694696258,6.913171
3925.023,9.693436298,6.901587
3925.073,9.694772752,6.901587
3925.123,9.693660621,6.813548
3925.173,9.694883322,6.912399
3925.223,9.694057769,6.89927
3925.273,9.695028678,6.908538
3925.323,9.694695114,6.810072
3925.373,9.695401119,6.859884
3925.423,9.695395716,6.891547
3925.473,9.695913789,6.903518
3925.523,9.696117407,6.799647
3925.573,9.696562619,6.799647
3925.623,9.696869839,6.867221
3925.673,9.697289214,6.902359
3925.723,9.69764096,6.906607
3925.773,9.698048256,6.795785
3925.823,9.698408043,6.874557
3925.873,9.698798454,6.91433
3925.923,9.699120634,6.918963
3925.973,9.699490749,6.777251
3926.023,9.699780745,6.888844
3926.073,9.700139077,6.888844
3926.123,9.70036682,6.903132
3926.173,9.700725212,6.907765
3926.223,9.700847239,6.777251
3926.273,9.701249119,6.895023
3926.323,9.701188597,6.910854
3926.373,9.701716095,6.891934
3926.423,9.70136721,6.767211
3926.473,9.702044048,6.900429
3926.523,9.701453971,6.89734
3926.573,9.702276981,6.89734
3926.623,9.701458667,6.901587
3926.673,9.702423126,6.766825
3926.723,9.701387512,6.908538
3926.773,9.702485211,6.89232
3926.823,9.701258653,6.895023
3926.873,9.702407354,6.798102
3926.923,9.700926645,6.913557
3926.973,9.702172537,6.893478
3927.023,9.700524243,6.910468
3927.073,9.701919601,6.910468
3927.123,9.700100791,6.791538
3927.173,9.701618672,6.908151
3927.223,9.699671902,6.8873
3927.273,9.701259883,6.914716
3927.323,9.699255807,6.779954
3927.373,9.700785043,6.888072
3927.423,9.698697004,6.880736
3927.473,9.700269703,6.909696
3927.523,9.698159264,6.772617
3927.573,9.69979111,6.772617
3927.623,9.697655636,6.886142
3927.673,9.699310474,6.891161
3927.723,9.697181947,6.912399
3927.773,9.698824016,6.767211
3927.823,9.696736531,6.898498
3927.873,9.698319709,6.900815
3927.923,9.696282862,6.917033
3927.973,9.697884653,6.770686
3928.023,9.695924275,6.910854
3928.073,9.697494065,6.910854
3928.123,9.695623938,6.898884
3928.173,9.697123786,6.905835
3928.223,9.695362186,6.767597
3928.273,9.69677832,6.912785
3928.323,9.695126979,6.896953
3928.373,9.696475454,6.908924
3928.423,9.694952283,6.767211
3928.473,9.696275294,6.913171
3928.523,9.694861451,6.885755
3928.573,9.696127439,6.885755
3928.623,9.694810478,6.907765
3928.673,9.69601738,6.779181
3928.723,9.694784285,6.92128
3928.773,9.69594488,6.878419
3928.823,9.694777085,6.909696
3928.873,9.695922047,6.767983
3928.923,9.694828737,6.920508
3928.973,9.695995236,6.885369
3929.023,9.694933155,6.912785
3929.073,9.696126542,6.912785
3929.123,9.695056298,6.773389
3929.173,9.696297978,6.915488
3929.223,9.695190057,6.879963
3929.273,9.696495949,6.912013
3929.323,9.69533269,6.763736
3929.373,9.69671321,6.910854
3929.423,9.695515549,6.872241
3929.473,9.697000169,6.906607
3929.523,9.695735272,6.767211
3929.573,9.69732501,6.767211
3929.623,9.695949464,6.906607
3929.673,9.697661307,6.884211
3929.723,9.696145911,6.901201
3929.773,9.697989063,6.770686
3929.823,9.696314979,6.912013
3929.873,9.698258667,6.883825
3929.923,9.696449863,6.898112
3929.973,9.698539319,6.778023
3930.023,9.696616859,6.920122
3930.073,9.698816542,6.920122
3930.123,9.696763032,6.882666
3930.173,9.699067144,6.882666
3930.223,9.696875394,6.78729
3930.273,9.699283123,6.92128
3930.323,9.696917097,6.884211
3930.373,9.699314825,6.914716
3930.423,9.696776428,6.763736
3930.473,9.699327207,6.899656
3930.523,9.696687937,6.892706
3930.573,9.699354198,6.892706
3930.623,9.696603145,6.896953
3930.673,9.699373272,6.796171
3930.723,9.69651201,6.86529
3930.773,9.699384601,6.895795
3930.823,9.696417918,6.887686
3930.873,9.69938386,6.804666
3930.923,9.696353041,6.851003
3930.973,9.699493865,6.918963
3931.023,9.696408578,6.901201
3931.073,9.699669117,6.901201
3931.123,9.696505136,6.791152
3931.173,9.699867694,6.857567
3931.223,9.696622378,6.919735
3931.273,9.700075087,6.902745
3931.323,9.696755552,6.784587
